id,imdb_id,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,genres,combine
6964,tt0337741,something's gotta give,Nancy Meyers,Keanu Reeves,Jon Favreau,Paul Michael Glaser,Comedy Drama Romance,Keanu Reeves Jon Favreau Paul Michael Glaser Nancy Meyers Comedy Drama Romance
1792,tt0338466,stuck on you,Bobby Farrelly,Matt Damon,Terence Bernie Hines,Seymour Cassel,Comedy,Matt Damon Terence Bernie Hines Seymour Cassel Bobby Farrelly Comedy
3635,tt0335119,girl with a pearl earring,Peter Webber,Scarlett Johansson,Colin Firth,Tom Wilkinson,Biography Drama Romance,Scarlett Johansson Colin Firth Tom Wilkinson Peter Webber Biography Drama Romance
41488,tt0340376,the statement,Norman Jewison,Charlotte Rampling,Colin Salmon,John Neville,Drama Thriller,Charlotte Rampling Colin Salmon John Neville Norman Jewison Drama Thriller
122,tt0167260,the lord of the rings: the return of the king,Peter Jackson,Orlando Bloom,Billy Boyd,Bernard Hill,Action Adventure Drama Fantasy,Orlando Bloom Billy Boyd Bernard Hill Peter Jackson Action Adventure Drama Fantasy
11820,tt0304415,mona lisa smile,Mike Newell,Julia Roberts,Kirsten Dunst,Marian Seldes,Drama,Julia Roberts Kirsten Dunst Marian Seldes Mike Newell Drama
19187,tt0317640,the hebrew hammer,Jonathan Kesselman,Judy Greer,Adam Goldberg,Tony Cox,Comedy,Judy Greer Adam Goldberg Tony Cox Jonathan Kesselman Comedy
11093,tt0315983,house of sand and fog,Vadim Perelman,Frances Fisher,Kim Dickens,Ron Eldard,Drama,Frances Fisher Kim Dickens Ron Eldard Vadim Perelman Drama
504,tt0340855,monster,Patty Jenkins,Charlize Theron,Bruce Dern,Pruitt Taylor Vince,Biography Crime Drama Thriller,Charlize Theron Bruce Dern Pruitt Taylor Vince Patty Jenkins Biography Crime Drama Thriller
16309,tt1148277,monster,Patty Jenkins,Charlize Theron,Bruce Dern,Pruitt Taylor Vince,Biography Crime Drama Thriller,Charlize Theron Bruce Dern Pruitt Taylor Vince Patty Jenkins Biography Crime Drama Thriller
259129,tt3589450,monster,Patty Jenkins,Charlize Theron,Bruce Dern,Pruitt Taylor Vince,Biography Crime Drama Thriller,Charlize Theron Bruce Dern Pruitt Taylor Vince Patty Jenkins Biography Crime Drama Thriller
11007,tt0349205,cheaper by the dozen,Shawn Levy,Tom Welling,Alyson Stoner,Bonnie Hunt,Comedy Family,Tom Welling Alyson Stoner Bonnie Hunt Shawn Levy Comedy Family
33839,tt0042327,cheaper by the dozen,Shawn Levy,Tom Welling,Alyson Stoner,Bonnie Hunt,Comedy Family,Tom Welling Alyson Stoner Bonnie Hunt Shawn Levy Comedy Family
2289,tt0159365,cold mountain,Anthony Minghella,Philip Seymour Hoffman,Natalie Portman,Charlie Hunnam,Adventure Drama History Romance War,Philip Seymour Hoffman Natalie Portman Charlie Hunnam Anthony Minghella Adventure Drama History Romance War
9620,tt0338337,paycheck,John Woo,Ivana Milicevic,Joe Morton,Callum Rennie,Action Mystery Sci-Fi Thriller,Ivana Milicevic Joe Morton Callum Rennie John Woo Action Mystery Sci-Fi Thriller
14844,tt0360139,chasing liberty,Andy Cadiff,Annabella Sciorra,Stark Sands,Terence Maynard,Comedy Romance,Annabella Sciorra Stark Sands Terence Maynard Andy Cadiff Comedy Romance
26710,tt0332712,my baby's daddy,Cheryl Dunye,Michael Imperioli,Marsha Thomason,Bai Ling,Comedy,Michael Imperioli Marsha Thomason Bai Ling Cheryl Dunye Comedy
5966,tt0343135,along came polly,John Hamburg,Philip Seymour Hoffman,Masi Oka,Debra Messing,Comedy Romance,Philip Seymour Hoffman Masi Oka Debra Messing John Hamburg Comedy Romance
24034,tt0350194,teacher's pet,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Animation Comedy Family Fantasy Musical,Nathan Lane Kelsey Grammer Jerry Stiller Timothy Björklund Animation Comedy Family Fantasy Musical
43137,tt0052278,teacher's pet,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Animation Comedy Family Fantasy Musical,Nathan Lane Kelsey Grammer Jerry Stiller Timothy Björklund Animation Comedy Family Fantasy Musical
10718,tt0329691,torque,Joseph Kahn,Dane Cook,Jay Hernandez,Christina Milian,Action Comedy Crime,Dane Cook Jay Hernandez Christina Milian Joseph Kahn Action Comedy Crime
14757,tt0368913,osama,Siddiq Barmak,Marina Golbahari,Zubaida Sahar,Mohamad Haref Harati,Drama,Marina Golbahari Zubaida Sahar Mohamad Haref Harati Siddiq Barmak Drama
11034,tt0071577,the great gatsby,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama Romance,Leonardo DiCaprio Elizabeth Debicki Steve Bisley Baz Luhrmann Drama Romance
80890,tt0041428,the great gatsby,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama Romance,Leonardo DiCaprio Elizabeth Debicki Steve Bisley Baz Luhrmann Drama Romance
64682,tt1343092,the great gatsby,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama Romance,Leonardo DiCaprio Elizabeth Debicki Steve Bisley Baz Luhrmann Drama Romance
262176,tt0016938,the great gatsby,Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama Romance,Leonardo DiCaprio Elizabeth Debicki Steve Bisley Baz Luhrmann Drama Romance
15797,tt0107750,only the strong,Sheldon Lettich,Antoni Corone,Ryan Bollman,Todd Susman,Action Drama,Antoni Corone Ryan Bollman Todd Susman Sheldon Lettich Action Drama
9548,tt0098987,the adventures of ford fairlane,Renny Harlin,Lauren Holly,Gilbert Gottfried,David Patrick Kelly,Action Adventure Comedy Crime Music Mystery,Lauren Holly Gilbert Gottfried David Patrick Kelly Renny Harlin Action Adventure Comedy Crime Music Mystery
2017,tt0292610,no good deed,Sam Miller,Leslie Bibb,Kate del Castillo,Henry Simmons,Crime Thriller,Leslie Bibb Kate del Castillo Henry Simmons Sam Miller Crime Thriller
136835,tt2011159,no good deed,Sam Miller,Leslie Bibb,Kate del Castillo,Henry Simmons,Crime Thriller,Leslie Bibb Kate del Castillo Henry Simmons Sam Miller Crime Thriller
3059,tt0006864,intolerance: love's struggle throughout the ages,D.W. Griffith,Lillian Gish,Mae Marsh,Walter Long,Drama History War,Lillian Gish Mae Marsh Walter Long D.W. Griffith Drama History War
27329,tt0290879,the legend of suriyothai,Chatrichalerm Yukol,Sarunyu Wongkrachang,Chatchai Plengpanich,Mai Charoenpura,Action Adventure Drama History War,Sarunyu Wongkrachang Chatchai Plengpanich Mai Charoenpura Chatrichalerm Yukol Action Adventure Drama History War
1954,tt0289879,the butterfly effect,Eric Bress,Logan Lerman,Eric Stoltz,Cameron Bright,Sci-Fi Thriller,Logan Lerman Eric Stoltz Cameron Bright Eric Bress Sci-Fi Thriller
13476,tt0335559,win a date with tad hamilton!,Robert Luketic,Topher Grace,Gary Cole,Nathan Lane,Comedy Romance,Topher Grace Gary Cole Nathan Lane Robert Luketic Comedy Romance
11194,tt0379557,touching the void,Kevin Macdonald,Nicholas Aaron,Brendan Mackey,Joe Simpson,Adventure Documentary Drama Sport,Nicholas Aaron Brendan Mackey Joe Simpson Kevin Macdonald Adventure Documentary Drama Sport
12634,tt0315824,the big bounce,George Armitage,Morgan Freeman,Andrew Wilson,Willie Nelson,Comedy Crime,Morgan Freeman Andrew Wilson Willie Nelson George Armitage Comedy Crime
14114,tt0365957,you got served,Chris Stokes,Jennifer Freeman,Marques Houston,Steve Harvey,Drama Music,Jennifer Freeman Marques Houston Steve Harvey Chris Stokes Drama Music
15708,tt0345551,latter days,C. Jay Cox,Joseph Gordon-Levitt,Rob McElhenney,Jacqueline Bisset,Comedy Drama Romance,Joseph Gordon-Levitt Rob McElhenney Jacqueline Bisset C. Jay Cox Comedy Drama Romance
20483,tt0337917,catch that kid,Bart Freundlich,Kristen Stewart,Corbin Bleu,Kevin G. Schmidt,Comedy Crime,Kristen Stewart Corbin Bleu Kevin G. Schmidt Bart Freundlich Comedy Crime
14292,tt0349825,miracle,Gavin O'Connor,Eddie Cahill,Noah Emmerich,Kenneth Mitchell,Biography Drama History Sport,Eddie Cahill Noah Emmerich Kenneth Mitchell Gavin O'Connor Biography Drama History Sport
18841,tt0307109,the lost skeleton of cadavra,Larry Blamire,Fay Masterson,Brian Howe,Larry Blamire,Comedy Horror Sci-Fi,Fay Masterson Brian Howe Larry Blamire Larry Blamire Comedy Horror Sci-Fi
11023,tt0328538,thirteen,Catherine Hardwicke,Holly Hunter,Sarah Clarke,Kip Pardue,Drama,Holly Hunter Sarah Clarke Kip Pardue Catherine Hardwicke Drama
1824,tt0343660,50 first dates,Peter Segal,Adam Sandler,Peter Dante,Allen Covert,Comedy Romance,Adam Sandler Peter Dante Allen Covert Peter Segal Comedy Romance
16784,tt0361925,welcome to mooseport,Donald Petrie,Rip Torn,Ray Romano,Maura Tierney,Comedy Romance,Rip Torn Ray Romano Maura Tierney Donald Petrie Comedy Romance
8842,tt0312329,against the ropes,Charles S. Dutton,Omar Epps,Charles S. Dutton,Tim Daly,Biography Drama Romance Sport,Omar Epps Charles S. Dutton Tim Daly Charles S. Dutton Biography Drama Romance Sport
11132,tt0361467,confessions of a teenage drama queen,Sara Sugarman,Adam Garcia,Carol Kane,Glenne Headly,Comedy Family Music Romance,Adam Garcia Carol Kane Glenne Headly Sara Sugarman Comedy Family Music Romance
9352,tt0356150,eurotrip,Jeff Schaffer,Matt Damon,Scott Mechlowicz,Jacob Pitts,Comedy,Matt Damon Scott Mechlowicz Jacob Pitts Jeff Schaffer Comedy
615,tt0335345,the passion of the christ,Mel Gibson,Christo Jivkov,Maia Morgenstern,Hristo Shopov,Drama,Christo Jivkov Maia Morgenstern Hristo Shopov Mel Gibson Drama
11217,tt0331953,club dread,Jay Chandrasekhar,Brittany Daniel,Lindsay Price,Jay Chandrasekhar,Comedy Horror Thriller,Brittany Daniel Lindsay Price Jay Chandrasekhar Jay Chandrasekhar Comedy Horror Thriller
2023,tt0317648,hidalgo,Joe Johnston,J.K. Simmons,Viggo Mortensen,Peter Mensah,Action Adventure Western,J.K. Simmons Viggo Mortensen Peter Mensah Joe Johnston Action Adventure Western
9384,tt0335438,starsky & hutch,Todd Phillips,Snoop Dogg,Carmen Electra,Fred Williamson,Comedy Crime,Snoop Dogg Carmen Electra Fred Williamson Todd Phillips Comedy Crime
67022,tt0082964,quartet,Dustin Hoffman,Luke Newberry,Sheridan Smith,Pauline Collins,Comedy Drama,Luke Newberry Sheridan Smith Pauline Collins Dustin Hoffman Comedy Drama
121826,tt1441951,quartet,Dustin Hoffman,Luke Newberry,Sheridan Smith,Pauline Collins,Comedy Drama,Luke Newberry Sheridan Smith Pauline Collins Dustin Hoffman Comedy Drama
100257,tt0040335,quartet,Dustin Hoffman,Luke Newberry,Sheridan Smith,Pauline Collins,Comedy Drama,Luke Newberry Sheridan Smith Pauline Collins Dustin Hoffman Comedy Drama
17047,tt0358349,agent cody banks 2: destination london,Kevin Allen,Daniel Roebuck,Frankie Muniz,David Kelly,Action Adventure Comedy Family Romance Sci-Fi,Daniel Roebuck Frankie Muniz David Kelly Kevin Allen Action Adventure Comedy Family Romance Sci-Fi
10591,tt0265208,the girl next door,Luke Greenfield,Chris Marquette,Timothy Bottoms,Jacob Young,Comedy Drama Romance,Chris Marquette Timothy Bottoms Jacob Young Luke Greenfield Comedy Drama Romance
45042,tt0189553,the girl next door,Luke Greenfield,Chris Marquette,Timothy Bottoms,Jacob Young,Comedy Drama Romance,Chris Marquette Timothy Bottoms Jacob Young Luke Greenfield Comedy Drama Romance
15356,tt0830558,the girl next door,Luke Greenfield,Chris Marquette,Timothy Bottoms,Jacob Young,Comedy Drama Romance,Chris Marquette Timothy Bottoms Jacob Young Luke Greenfield Comedy Drama Romance
1586,tt0363988,secret window,David Koepp,Johnny Depp,Charles S. Dutton,Timothy Hutton,Mystery Thriller,Johnny Depp Charles S. Dutton Timothy Hutton David Koepp Mystery Thriller
924,tt0363547,dawn of the dead,Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,Action Horror Thriller,Ty Burrell Kevin Zegers Mekhi Phifer Zack Snyder Action Horror Thriller
923,tt0077402,dawn of the dead,Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,Action Horror Thriller,Ty Burrell Kevin Zegers Mekhi Phifer Zack Snyder Action Horror Thriller
38,tt0338013,eternal sunshine of the spotless mind,Michel Gondry,Kate Winslet,Kirsten Dunst,Tom Wilkinson,Drama Fantasy Romance Sci-Fi,Kate Winslet Kirsten Dunst Tom Wilkinson Michel Gondry Drama Fantasy Romance Sci-Fi
9541,tt0300051,jersey girl,Kevin Smith,Stephen Root,Mike Starr,George Carlin,Comedy Drama Romance,Stephen Root Mike Starr George Carlin Kevin Smith Comedy Drama Romance
54655,tt0104550,jersey girl,Kevin Smith,Stephen Root,Mike Starr,George Carlin,Comedy Drama Romance,Stephen Root Mike Starr George Carlin Kevin Smith Comedy Drama Romance
11024,tt0331632,scooby-doo 2: monsters unleashed,Raja Gosnell,Sarah Michelle Gellar,Linda Cardellini,Tim Blake Nelson,Adventure Comedy Family Fantasy Horror Mystery,Sarah Michelle Gellar Linda Cardellini Tim Blake Nelson Raja Gosnell Adventure Comedy Family Fantasy Horror Mystery
1487,tt0167190,hellboy,Guillermo del Toro,James Babson,Rupert Evans,Brian Steele,Action Fantasy Horror Sci-Fi,James Babson Rupert Evans Brian Steele Guillermo del Toro Action Fantasy Horror Sci-Fi
13700,tt0299172,home on the range,Will Finn,Steve Buscemi,Roseanne Barr,G.W. Bailey,Animation Comedy Family Music Western,Steve Buscemi Roseanne Barr G.W. Bailey Will Finn Animation Comedy Family Music Western
11358,tt0351977,walking tall,Kevin Bray,Dwayne Johnson,Ashley Scott,Michael Bowen,Action Crime,Dwayne Johnson Ashley Scott Michael Bowen Kevin Bray Action Crime
25473,tt0070895,walking tall,Kevin Bray,Dwayne Johnson,Ashley Scott,Michael Bowen,Action Crime,Dwayne Johnson Ashley Scott Michael Bowen Kevin Bray Action Crime
19084,tt0359517,johnson family vacation,Christopher Erskin,Vanessa Williams,Shannon Elizabeth,Shad Moss,Comedy,Vanessa Williams Shannon Elizabeth Shad Moss Christopher Erskin Comedy
14442,tt0327679,ella enchanted,Tommy O'Haver,Anne Hathaway,Steve Coogan,Joanna Lumley,Comedy Family Fantasy Romance,Anne Hathaway Steve Coogan Joanna Lumley Tommy O'Haver Comedy Family Fantasy Romance
2122,tt0327247,the whole ten yards,Howard Deutch,Bruce Willis,Matthew Perry,Natasha Henstridge,Comedy Crime Thriller,Bruce Willis Matthew Perry Natasha Henstridge Howard Deutch Comedy Crime Thriller
14576,tt0323939,shade,Damian Nieman,Glenn Plummer,Jason Cerbone,Mark De Alessandro,Crime Thriller,Glenn Plummer Jason Cerbone Mark De Alessandro Damian Nieman Crime Thriller
65066,tt0079219,going in style,Zach Braff,Morgan Freeman,Michael Caine,Alan Arkin,Crime Comedy Drama,Morgan Freeman Michael Caine Alan Arkin Zach Braff Crime Comedy Drama
353070,tt2568862,going in style,Zach Braff,Morgan Freeman,Michael Caine,Alan Arkin,Crime Comedy Drama,Morgan Freeman Michael Caine Alan Arkin Zach Braff Crime Comedy Drama
15673,tt0345074,connie and carla,Michael Lembeck,Debbie Reynolds,Nia Vardalos,Dash Mihok,Comedy Crime Music,Debbie Reynolds Nia Vardalos Dash Mihok Michael Lembeck Comedy Crime Music
393,tt0378194,kill bill: vol. 2,Quentin Tarantino,Vivica A. Fox,Michael Parks,Michael Bowen,Action Crime Drama Thriller,Vivica A. Fox Michael Parks Michael Bowen Quentin Tarantino Action Crime Drama Thriller
10096,tt0337563,13 going on 30,Gary Winick,Jennifer Garner,Judy Greer,Christa B. Allen,Comedy Fantasy Romance,Jennifer Garner Judy Greer Christa B. Allen Gary Winick Comedy Fantasy Romance
9509,tt0328107,man on fire,Tony Scott,Denzel Washington,Radha Mitchell,Giancarlo Giannini,Action Crime Drama Thriller,Denzel Washington Radha Mitchell Giancarlo Giannini Tony Scott Action Crime Drama Thriller
49712,tt0093489,man on fire,Tony Scott,Denzel Washington,Radha Mitchell,Giancarlo Giannini,Action Crime Drama Thriller,Denzel Washington Radha Mitchell Giancarlo Giannini Tony Scott Action Crime Drama Thriller
10710,tt0326856,envy,Barry Levinson,Amy Poehler,Ariel Gade,Sam Lerner,Comedy,Amy Poehler Ariel Gade Sam Lerner Barry Levinson Comedy
37523,tt1512894,envy,Barry Levinson,Amy Poehler,Ariel Gade,Sam Lerner,Comedy,Amy Poehler Ariel Gade Sam Lerner Barry Levinson Comedy
11058,tt0335121,godsend,Nick Hamm,Robert De Niro,Cameron Bright,Munro Chambers,Drama Horror Sci-Fi Thriller,Robert De Niro Cameron Bright Munro Chambers Nick Hamm Drama Horror Sci-Fi Thriller
11141,tt0323033,laws of attraction,Peter Howitt,Frances Fisher,Mike Doyle,Nora Dunn,Comedy Romance,Frances Fisher Mike Doyle Nora Dunn Peter Howitt Comedy Romance
10625,tt0377092,mean girls,Mark Waters,Tina Fey,Amy Poehler,Neil Flynn,Comedy,Tina Fey Amy Poehler Neil Flynn Mark Waters Comedy
11025,tt0363282,new york minute,Dennie Gordon,Mary-Kate Olsen,Bob Saget,Riley Smith,Comedy Crime Family Romance,Mary-Kate Olsen Bob Saget Riley Smith Dennie Gordon Comedy Crime Family Romance
26899,tt0339419,the mudge boy,Michael Burke,Zachary Knighton,Tom Guiry,Ryan Donowho,Crime Drama Romance,Zachary Knighton Tom Guiry Ryan Donowho Michael Burke Crime Drama Romance
16428,tt0349169,breakin' all the rules,Daniel Taplitz,Jennifer Esposito,Tate Taylor,Patrick Cranshaw,Comedy Romance,Jennifer Esposito Tate Taylor Patrick Cranshaw Daniel Taplitz Comedy Romance
652,tt0332452,troy,Wolfgang Petersen,Brad Pitt,Orlando Bloom,Julian Glover,Adventure,Brad Pitt Orlando Bloom Julian Glover Wolfgang Petersen Adventure
22137,tt0108906,the kingdom,Peter Berg,Jennifer Garner,Frances Fisher,Tim McGraw,Action Drama Thriller,Jennifer Garner Frances Fisher Tim McGraw Peter Berg Action Drama Thriller
4349,tt0431197,the kingdom,Peter Berg,Jennifer Garner,Frances Fisher,Tim McGraw,Action Drama Thriller,Jennifer Garner Frances Fisher Tim McGraw Peter Berg Action Drama Thriller
667,tt0062512,you only live twice,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,Action Adventure Thriller,Donald Pleasence Burt Kwouk Desmond Llewelyn Lewis Gilbert Action Adventure Thriller
700,tt0086034,octopussy,John Glen,Louis Jourdan,Kabir Bedi,Steven Berkoff,Action Adventure Thriller,Louis Jourdan Kabir Bedi Steven Berkoff John Glen Action Adventure Thriller
36670,tt0086006,never say never again,Irvin Kershner,Bernie Casey,Klaus Maria Brandauer,Barbara Carrera,Action Adventure Thriller,Bernie Casey Klaus Maria Brandauer Barbara Carrera Irvin Kershner Action Adventure Thriller
44864,tt0073822,the magic flute,Kenneth Branagh,Kim-Marie Woodhouse,Amy Carson,Joseph Kaiser,Drama Musical Romance,Kim-Marie Woodhouse Amy Carson Joseph Kaiser Kenneth Branagh Drama Musical Romance
37028,tt0475331,the magic flute,Kenneth Branagh,Kim-Marie Woodhouse,Amy Carson,Joseph Kaiser,Drama Musical Romance,Kim-Marie Woodhouse Amy Carson Joseph Kaiser Kenneth Branagh Drama Musical Romance
11507,tt0086984,body double,Brian De Palma,Melanie Griffith,Dennis Franz,Gregg Henry,Mystery Thriller,Melanie Griffith Dennis Franz Gregg Henry Brian De Palma Mystery Thriller
13937,tt0105217,raising cain,Brian De Palma,Steven Bauer,Gabrielle Carteris,Gregg Henry,Crime Drama Thriller,Steven Bauer Gabrielle Carteris Gregg Henry Brian De Palma Crime Drama Thriller
9624,tt0110725,on deadly ground,Steven Seagal,Mike Starr,Joan Chen,Sven-Ole Thorsen,Action Adventure Thriller,Mike Starr Joan Chen Sven-Ole Thorsen Steven Seagal Action Adventure Thriller
2786,tt0059592,pierrot le fou,Jean-Luc Godard,Jean-Paul Belmondo,Anna Karina,Graziella Galvani,Crime Drama Romance,Jean-Paul Belmondo Anna Karina Graziella Galvani Jean-Luc Godard Crime Drama Romance
8075,tt0062480,weekend,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,Drama Romance,Tom Cullen Chris New Vauxhall Jermaine Andrew Haigh Drama Romance
79120,tt1714210,weekend,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,Drama Romance,Tom Cullen Chris New Vauxhall Jermaine Andrew Haigh Drama Romance
140207,tt0080297,tinker tailor soldier spy,Tomas Alfredson,Benedict Cumberbatch,Colin Firth,Gary Oldman,Drama Mystery Thriller,Benedict Cumberbatch Colin Firth Gary Oldman Tomas Alfredson Drama Mystery Thriller
49517,tt1340800,tinker tailor soldier spy,Tomas Alfredson,Benedict Cumberbatch,Colin Firth,Gary Oldman,Drama Mystery Thriller,Benedict Cumberbatch Colin Firth Gary Oldman Tomas Alfredson Drama Mystery Thriller
33157,tt0066549,waterloo,Sergey Bondarchuk,Rod Steiger,Dan O'Herlihy,Jack Hawkins,Action Drama History War,Rod Steiger Dan O'Herlihy Jack Hawkins Sergey Bondarchuk Action Drama History War
36741,tt0054279,school for scoundrels,Todd Phillips,Jon Heder,Sarah Silverman,Jacinda Barrett,Comedy,Jon Heder Sarah Silverman Jacinda Barrett Todd Phillips Comedy
9842,tt0462519,school for scoundrels,Todd Phillips,Jon Heder,Sarah Silverman,Jacinda Barrett,Comedy,Jon Heder Sarah Silverman Jacinda Barrett Todd Phillips Comedy
40092,tt0039808,the secret life of walter mitty,Ben Stiller,Adam Scott,Adrian Martinez,Joey Slotnick,Adventure Comedy Drama Fantasy Romance,Adam Scott Adrian Martinez Joey Slotnick Ben Stiller Adventure Comedy Drama Fantasy Romance
116745,tt0359950,the secret life of walter mitty,Ben Stiller,Adam Scott,Adrian Martinez,Joey Slotnick,Adventure Comedy Drama Fantasy Romance,Adam Scott Adrian Martinez Joey Slotnick Ben Stiller Adventure Comedy Drama Fantasy Romance
10133,tt0284978,cypher,Vincenzo Natali,David Hewlett,Jeremy Northam,Kari Matchett,Mystery Romance Sci-Fi Thriller,David Hewlett Jeremy Northam Kari Matchett Vincenzo Natali Mystery Romance Sci-Fi Thriller
9459,tt0066580,woodstock,Michael Wadleigh,Joe Cocker,Jimi Hendrix,Joan Baez,Documentary History Music,Joe Cocker Jimi Hendrix Joan Baez Michael Wadleigh Documentary History Music
11577,tt0070518,pat garrett & billy the kid,Sam Peckinpah,James Coburn,Bob Dylan,Jason Robards,Biography Drama Romance Western,James Coburn Bob Dylan Jason Robards Sam Peckinpah Biography Drama Romance Western
23330,tt0065446,the ballad of cable hogue,Sam Peckinpah,Slim Pickens,Jason Robards,L.Q. Jones,Comedy Drama Romance Western,Slim Pickens Jason Robards L.Q. Jones Sam Peckinpah Comedy Drama Romance Western
26372,tt0063611,shame,Steve McQueen,Michael Fassbender,Nicole Beharie,James Badge Dale,Drama,Michael Fassbender Nicole Beharie James Badge Dale Steve McQueen Drama
76025,tt1723811,shame,Steve McQueen,Michael Fassbender,Nicole Beharie,James Badge Dale,Drama,Michael Fassbender Nicole Beharie James Badge Dale Steve McQueen Drama
5902,tt0075784,a bridge too far,Richard Attenborough,Ryan O'Neal,Dirk Bogarde,Wolfgang Preiss,Drama History War,Ryan O'Neal Dirk Bogarde Wolfgang Preiss Richard Attenborough Drama History War
13282,tt0072856,death race 2000,Paul Bartel,Sylvester Stallone,David Carradine,Martin Kove,Action Comedy Sci-Fi Sport,Sylvester Stallone David Carradine Martin Kove Paul Bartel Action Comedy Sci-Fi Sport
12205,tt0308379,dark water,Walter Salles,Dougray Scott,Camryn Manheim,Ariel Gade,Drama Horror Thriller,Dougray Scott Camryn Manheim Ariel Gade Walter Salles Drama Horror Thriller
9009,tt0382628,dark water,Walter Salles,Dougray Scott,Camryn Manheim,Ariel Gade,Drama Horror Thriller,Dougray Scott Camryn Manheim Ariel Gade Walter Salles Drama Horror Thriller
203,tt0070379,mean streets,Martin Scorsese,Robert De Niro,David Carradine,David Proval,Crime Drama Romance Thriller,Robert De Niro David Carradine David Proval Martin Scorsese Crime Drama Romance Thriller
26268,tt0060490,harper,Jack Smight,Janet Leigh,Robert Wagner,Shelley Winters,Action Crime Drama Mystery Thriller,Janet Leigh Robert Wagner Shelley Winters Jack Smight Action Crime Drama Mystery Thriller
20289,tt0102820,rush,Ron Howard,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Action Biography Drama Sport,Chris Hemsworth Olivia Wilde Alexandra Maria Lara Ron Howard Action Biography Drama Sport
96721,tt1979320,rush,Ron Howard,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Action Biography Drama Sport,Chris Hemsworth Olivia Wilde Alexandra Maria Lara Ron Howard Action Biography Drama Sport
5722,tt0065466,beyond the valley of the dolls,Russ Meyer,Charles Napier,Cynthia Myers,Harrison Page,Comedy Drama Music,Charles Napier Cynthia Myers Harrison Page Russ Meyer Comedy Drama Music
34847,tt0017765,college,Deb Hagan,Drake Bell,Alona Tal,Haley Bennett,Comedy,Drake Bell Alona Tal Haley Bennett Deb Hagan Comedy
13991,tt0844671,college,Deb Hagan,Drake Bell,Alona Tal,Haley Bennett,Comedy,Drake Bell Alona Tal Haley Bennett Deb Hagan Comedy
10734,tt0079116,escape from alcatraz,Don Siegel,Clint Eastwood,Patrick McGoohan,Fred Ward,Biography Crime Drama,Clint Eastwood Patrick McGoohan Fred Ward Don Siegel Biography Crime Drama
10949,tt0040662,oliver twist,Roman Polanski,Ian McNeice,Barney Clark,Tony Noble,Crime Drama,Ian McNeice Barney Clark Tony Noble Roman Polanski Crime Drama
257,tt0380599,oliver twist,Roman Polanski,Ian McNeice,Barney Clark,Tony Noble,Crime Drama,Ian McNeice Barney Clark Tony Noble Roman Polanski Crime Drama
49483,tt0084438,oliver twist,Roman Polanski,Ian McNeice,Barney Clark,Tony Noble,Crime Drama,Ian McNeice Barney Clark Tony Noble Roman Polanski Crime Drama
136867,tt0222608,oliver twist,Roman Polanski,Ian McNeice,Barney Clark,Tony Noble,Crime Drama,Ian McNeice Barney Clark Tony Noble Roman Polanski Crime Drama
809,tt0298148,shrek 2,Andrew Adamson,Rupert Everett,Jennifer Saunders,Conrad Vernon,Adventure Animation Comedy Family Fantasy Romance,Rupert Everett Jennifer Saunders Conrad Vernon Andrew Adamson Adventure Animation Comedy Family Fantasy Romance
435,tt0319262,the day after tomorrow,Roland Emmerich,Jake Gyllenhaal,Dennis Quaid,Sela Ward,Action Adventure Sci-Fi Thriller,Jake Gyllenhaal Dennis Quaid Sela Ward Roland Emmerich Action Adventure Sci-Fi Thriller
4599,tt0350028,raising helen,Garry Marshall,Amber Valletta,Felicity Huffman,Spencer Breslin,Comedy Drama Romance,Amber Valletta Felicity Huffman Spencer Breslin Garry Marshall Comedy Drama Romance
12657,tt0367085,soul plane,Jessy Terrero,Mo'Nique,Snoop Dogg,Tom Arnold,Comedy,Mo'Nique Snoop Dogg Tom Arnold Jessy Terrero Comedy
13193,tt0332375,saved!,Brian Dannelly,Macaulay Culkin,Patrick Fugit,Eva Amurri Martino,Comedy Drama,Macaulay Culkin Patrick Fugit Eva Amurri Martino Brian Dannelly Comedy Drama
673,tt0304141,harry potter and the prisoner of azkaban,Alfonso Cuarón,Daniel Radcliffe,Gary Oldman,Rupert Grint,Adventure Family Fantasy Mystery,Daniel Radcliffe Gary Oldman Rupert Grint Alfonso Cuarón Adventure Family Fantasy Mystery
